4095.2,44.9,217.6,256.8,257.1,242.1,13.63,4.76,0.94,100,50,1,90,0
227.8428571,230.6285714,226.9,1.4,1.4,1.414285714,0.984285714,0,1,99.94285714,0.1,1,99.94285714,0
183.54,188.48,183.4,48.96,50.56,49.96,3.162,0.006,1,99.94,0.1,1,99.94,0
1066.714286,1305.657143,1213.971429,36.74285714,36.98571429,36.77142857,3.154285714,0.002857143,1,99.92857143,0.1,1,99.92857143,8.628571429
521.1,610.98,578.18,3.28,3.28,3.38,2.314,0,1,99.9,0.1,1,99.9,3.02
231.58,236.04,233.02,3.6,3.6,3.62,2.52,0.006,1,99.94,0.1,1,99.94,0
230.8142857,235.6285714,231.5,3.4,3.4,3.471428571,2.407142857,0,1,99.95714286,0.1,1,99.95714286,0
230.4571429,234.2,230.4,3.171428571,3.171428571,3.171428571,2.237142857,0,1,100,0.1,1,100,0
229.7428571,232.8714286,227.8428571,2.9,2.942857143,2.985714286,2.068571429,0,1,99.97142857,0.1,1,99.97142857,0
228.1142857,233.1285714,230.1857143,3.014285714,3.014285714,3.028571429,2.111428571,0,1,99.97142857,0.1,1,99.97142857,0
228.5142857,233,225.3714286,1.942857143,1.957142857,1.985714286,1.377142857,-0.001428571,1,100,0.1,1,100,0
227.6444444,232.2222222,225.5111111,2.044444444,2.022222222,2.055555556,1.43,-0.002222222,1,99.97777778,0.1,1,99.97777778,0
229,232.4875,228.8625,2.775,2.775,2.8375,1.9575,19120.41375,1,99.9375,0.1,1,99.9375,0
227.1,234.7,228.4,1.9,1.8875,1.9125,1.35625,-0.0025,1,99.9875,0.1,1,99.9875,0
223.7444444,232.6888889,229.2444444,1.255555556,1.244444444,1.277777778,0.893333333,0,1,99.94444444,0.1,1,99.94444444,0
223.2125,231.1375,228.4,1.85,1.8375,1.9375,1.285,-0.00125,1,99.95,0.1,1,99.95,0
222.8555556,233.8444444,227.3,1.344444444,1.244444444,1.3,0.923333333,-0.003333333,1,99.91111111,0.1,1,99.91111111,0
223.4285714,236.1,224.2142857,1.314285714,1.242857143,1.314285714,0.92,0,1,99.91428571,0.1,1,99.91428571,0
222.6285714,236.0285714,222.0428571,1.057142857,1,1.028571429,0.734285714,0,1,99.98571429,0.1,1,99.98571429,0
224.75,237.2,221.5,1.6,1.575,1.6,1.1275,0,1,99.95,0.1,1,99.95,0
99.55555556,105.1666667,98.48888889,74.5,80.05555556,74.86666667,0.948888889,-0.003333333,1,99.9,0.1,1,99.9,0
175.28,188.8,177.6,45.84,48.4,46.2,1.15,0,1,100,0.1,1,100,0
218.825,233.2625,226.0375,0.9375,0.875,0.9,0.655,-0.00375,1,99.9875,0.1,1,99.9875,0
221.9625,231.375,221.3875,1.1,1.025,1.1,0.75875,-0.0025,1,99.95,0.1,1,99.95,0
220.16,230.72,225.88,0.88,0.86,0.86,0.634,-0.002,1,99.98,0.1,1,99.98,0
216,228,228.8,0.275,0.275,0.275,0.2,37749.2875,1,99.925,0.1,1,99.925,0
191.775,202.35,200.6625,26.775,29.4625,28.9625,0.15625,-0.00125,1,99.9125,0.1,1,99.9125,0
62.17142857,65.71428571,65.82857143,30.6,33.65714286,33.08571429,0.184285714,-0.007142857,1,99.98571429,0.1,1,99.98571429,0
219.4,231.95,227.7,0.075,0.0625,0.0625,0.1,-0.00375,1,99.9875,0.1,1,99.9875,0
3127,92.475,219,138.625,145.5,140.5,0.05,75760.7325,0.99125,99.925,0.1,1,99.925,11.325
224.5666667,233.0333333,226.65,0,0,0,0.011666667,-0.005,0.455,99.9,0.1,1,99.9,0
228,234.9,224.8,0,0,0,0,0,0,100,0.1,1,100,0
228,234.9,224.8,0,0,0,0,0,0,100,0.1,1,100,0
228,234.9,224.8,0,0,0,0,0,0,100,0.1,1,100,0
184.96,188.44,185.06,44.8,45.36,44.64,0,0,0,99.92,0.1,1,99.92,0
55.7875,58.0875,56.4,56.025,56.725,55.825,0.0225,-0.0025,0.25,99.95,0.1,1,99.95,0
221.12,231.68,224,0.28,0.24,0.28,0.222,-0.006,1,99.94,0.1,1,99.94,0
219.4,227.66,222.2,0.66,0.66,0.66,0.468,-0.002,1,100,0.1,1,100,0
221.0333333,229.1666667,227.0666667,1.016666667,0.966666667,1,0.708333333,-0.01,1,100,0.1,1,100,0
222.4666667,230.0666667,226.8444444,1.7,1.644444444,1.677777778,1.125555556,0,1,99.92222222,0.1,1,99.92222222,0
220.45,230.5375,229.8125,2.5,2.4125,2.5,1.60625,0,1,99.9375,0.1,1,99.9375,0
221.1,229.6,231.2,3.74,3.66,3.74,2.446,60818.32,1,99.96,0.1,1,99.96,0
219.9,234.2375,232.3125,5.6,5.5625,5.6625,3.72625,0.00875,1,99.95,0.1,1,99.95,0
228.3833333,236.0166667,229.55,6.966666667,6.933333333,7.033333333,4.775,0.01,1,99.95,0.1,1,99.95,0
1953.422222,153.4666667,226.7111111,111.9666667,112.1444444,108.8222222,6.237777778,0.018888889,1,99.96666667,0.1,1,99.96666667,8.933333333
242.5142857,241.8428571,233.3142857,10.22857143,10.22857143,10.3,7.377142857,0.024285714,1,99.94285714,0.1,1,99.94285714,0
238.8,242.0857143,235.6857143,11.8,11.75714286,11.85714286,8.485714286,0.03,1,99.95714286,0.1,1,99.95714286,0
243.6666667,248.4,239.8888889,13.15555556,13.12222222,13.24444444,9.673333333,0.03,1,99.92222222,0.1,1,99.92222222,0
247.8666667,246.95,240.4666667,14.55,14.51666667,14.65,10.75,0.033333333,1,99.95,0.1,1,99.95,13.4
246.5375,251.975,242.15,15.7875,15.7625,15.8625,11.74875,0.04,1,99.9125,0.1,1,99.9125,20.1
250.4,252.6571429,244.4571429,16.94285714,16.9,17,12.70428571,47299.01429,1,99.94285714,0.1,1,99.94285714,20.1
208.0833333,209.85,203.3666667,57.23333333,57.18333333,55.66666667,13.62333333,0.048333333,1,99.96666667,0.1,1,99.96666667,16.75
974.325,1180.25,1097.675,135.95,135.525,133.575,14.5325,0.05,1,100,0.1,1,100,20.1
218.0857143,217.8857143,209.9857143,54.1,53.74285714,52.28571429,15.32142857,0.052857143,1,99.9,0.1,1,99.9,17.22857143
50.58,51.2,49.28,162.24,162.24,155.86,15.998,33633.634,1,99.94,0.1,1,99.94,4.02
223.8,224.975,213.725,50.95,51.4625,50.35,16.71375,0.055,1,99.9375,0.1,1,99.9375,17.5875
254.5,256.34,246.26,22.5,22.44,22.6,17.088,0.06,1,99.9,0.1,1,99.9,20.1
1021.28,215.44,240.02,67.92,70.64,67.58,17.266,0.064,1,99.94,0.1,1,99.94,20.1
251.6666667,260.2666667,242.6666667,21.4,21.38333333,21.56666667,16.23166667,0.051666667,1,99.96666667,0.1,1,99.96666667,20.1
254.28,260.56,241.66,21.08,21.08,21.18,16.03,0.054,1,99.98,0.1,1,99.98,20.1
253.6,259.2,244.8,19.4,19.3,19.5,14.58,0.06,1,99.9,0.1,1,99.9,20.1
259.225,258.625,247,20.075,20.05,20.175,15.425,0.0525,1,99.9,0.1,1,99.9,20.1
257.9,259.2,247.4666667,19.8,19.8,19.9,15.22666667,0.05,1,99.93333333,0.1,1,99.93333333,20.1
65.075,64.7,61.8,81,80.55,77.075,16.0225,0.0475,1,99.95,0.1,1,99.95,5.025
195.35,195.6,186.75,80.85,81.85,78.525,16.7175,0.055,1,100,0.1,1,100,15.075
259.25,262.85,245.8,20.75,20.75,20.9,16.025,0.05,1,100,0.1,1,100,20.1
257.95,260.75,247.65,20.8,20.8,20.9,16.03,0.06,1,99.9,0.1,1,99.9,20.1
171.4,174.4,162.6,98.5,99.2,93.73333333,14.84,0.05,1,99.96666667,0.1,1,99.96666667,13.4
257.42,261.28,244.28,19.66,19.64,19.76,15.038,0.05,1,99.92,0.1,1,99.92,20.1
127.75,130.375,122.025,78.9,79.5,75.475,14.9675,0.055,1,99.9,0.1,1,99.9,10.05
253.55,259.4,245.525,19.325,19.275,19.425,14.72,42468,1,99.925,0.1,1,99.925,20.1
253.125,258.725,244.65,19.375,19.325,19.475,14.7275,0.055,1,99.925,0.1,1,99.925,20.1
252.025,256.8,245.475,17.475,17.4,17.55,13.16,0.04,1,99.975,0.1,1,99.975,20.1
253.4428571,255.6857143,242.5142857,18.47142857,18.44285714,18.54285714,13.88857143,0.044285714,1,100,0.1,1,100,20.1
248.2875,254,248.05,17.45,17.45,17.55,13.16125,41550.4825,1,100,0.1,1,100,20.1
543.3,624.2,586.78,63.42,64.34,62.82,12.716,0.048,1,99.92,0.1,1,99.92,20.1
827.92,994.4,925.64,15.48,15.42,15.52,11.562,0.036,1,99.94,0.1,1,99.94,20.1
248.04,253.16,243.68,15.48,15.46,15.56,11.588,0.042,1,99.94,0.1,1,99.94,20.1
243.6,249.8,239.75,11.825,11.725,11.9,8.71,0.03,1,99.925,0.1,1,99.925,15.075
245.0142857,248.5714286,239.8714286,7.557142857,7.514285714,7.6,5.47,23368.63429,1,99.94285714,0.1,1,99.94285714,0
241,244.66,238.44,9.52,9.5,9.6,6.906,32296.634,1,99.92,0.1,1,99.92,0
239.5333333,240.2666667,236.9333333,7.816666667,7.8,7.866666667,5.558333333,0.015,1,99.96666667,0.1,1,99.96666667,0
232.8428571,238.7428571,232.4571429,6.157142857,6.114285714,6.2,4.291428571,0.011428571,1,99.95714286,0.1,1,99.95714286,0
1110.12,1359.52,1262.78,49.02,50.88,49.48,3.188,0.004,1,99.9,0.1,1,99.9,9.06
226.6833333,234.75,231.2166667,3.1,3.1,3.166666667,2.203333333,0.001666667,1,99.91666667,0.1,1,99.91666667,0
228.1777778,231.0666667,228.7111111,2.188888889,2.188888889,2.277777778,1.552222222,0,1,99.96666667,0.1,1,99.96666667,0
189.3333333,192,188,37.96666667,39.63333333,39,1.046666667,25024.205,1,99.9,0.1,1,99.9,0
175.88,184.36,183.68,44.9,46.94,46.12,0.796,-0.002,1,99.96,0.1,1,99.96,0
220.6285714,230.4571429,227.7857143,0.871428571,0.828571429,0.828571429,0.612857143,0,1,99.9,0.1,1,99.9,0
220.72,230.28,227.88,0.56,0.56,0.56,0.412,0,1,99.9,0.1,1,99.9,0
224.0333333,232.5666667,223.7,0.3,0.283333333,0.283333333,0.24,-0.001666667,1,99.95,0.1,1,99.95,0
225.4857143,230.0571429,225.8,0.085714286,0.085714286,0.085714286,0.098571429,-0.005714286,1,100,0.1,1,100,0
219.2,233.0666667,221.1666667,0,0,0,0.016666667,0,0.96,99.96666667,0.1,1,99.96666667,0
218.45,228.525,226.8,0,0,0,0,-0.0025,0.3625,99.9,0.1,1,99.9,0
218.4,231.2,224,0,0,0,0,-0.01,0.14,100,0.1,1,100,0
218.4,231.2,224,0,0,0,0,-0.01,0.14,100,0.1,1,100,0
218.4,231.2,224,0,0,0,0,-0.01,0.14,100,0.1,1,100,0
226.9333333,233.6,228,0,0,0,0,0,0,99.95,0.1,1,99.95,0
227.2571429,234.1714286,228.5142857,0.1,0.1,0.1,0.081428571,21945.51571,0.714285714,99.97142857,0.1,1,99.97142857,0
223.2666667,231.7333333,228.8,0.3,0.3,0.3,0.25,-0.006666667,1,99.96666667,0.1,1,99.96666667,0
216.8666667,226.5,227.9,0.7,0.666666667,0.666666667,0.498333333,0,1,99.95,0.1,1,99.95,0
215.84,224.16,227.44,1.06,1.04,1.02,0.726,0,1,99.94,0.1,1,99.94,0
218.96,228.94,221.96,1.58,1.5,1.58,1.04,0,1,99.94,0.1,1,99.94,0
640.0428571,765.1714286,715.5714286,63.97142857,67.88571429,65.55714286,1.744285714,0,1,99.9,0.1,1,99.9,4.314285714
219.875,231,225.25,4.025,4.025,4.05,2.61,0,1,99.9,0.1,1,99.9,0
219.9428571,231.1714286,228.4571429,5.542857143,5.542857143,5.614285714,3.668571429,0.008571429,1,99.91428571,0.1,1,99.91428571,0
223.98,231.52,229.08,6.86,6.82,6.92,4.614,0.014,1,99.94,0.1,1,99.94,0
233.5666667,239.7333333,229.3166667,8.55,8.516666667,8.616666667,6.018333333,0.015,1,99.98333333,0.1,1,99.98333333,0
238.9833333,243.0333333,229.2166667,9.916666667,9.916666667,9.983333333,7.078333333,26476.955,1,99.91666667,0.1,1,99.91666667,0
238.2857143,242.9857143,238.0571429,11.52857143,11.48571429,11.58571429,8.332857143,0.025714286,1,99.97142857,0.1,1,99.97142857,0
134.5777778,137.4666667,133.0444444,116.9222222,116.1888889,112.3333333,9.366666667,0.03,1,99.95555556,0.1,1,99.95555556,0
244.32,246.08,241.12,14.22,14.22,14.32,10.448,0.032,1,99.96,0.1,1,99.96,0
245.6571429,249.8571429,241.4,15.2,15.2,15.31428571,11.26714286,23331.20143,1,99.92857143,0.1,1,99.92857143,14.35714286
252.5333333,251.5333333,242.9333333,16.45,16.36666667,16.48333333,12.33166667,0.04,1,99.91666667,0.1,1,99.91666667,20.1
251.2333333,254.5333333,244.1,17.46666667,17.4,17.56666667,13.16,0.045,1,99.93333333,0.1,1,99.93333333,20.1
251.5428571,254.7,247.5428571,18.41428571,18.34285714,18.45714286,13.88428571,0.05,1,99.98571429,0.1,1,99.98571429,20.1
252,254.4,248,19.16666667,19.11666667,19.26666667,14.53166667,56623.985,1,99.95,0.1,1,99.95,20.1
256.775,257.75,245.8,20.2,20.125,20.3,15.42,0.05,1,99.975,0.1,1,99.975,20.1
256.3428571,259.0714286,245.1571429,20.78571429,20.72857143,20.88571429,15.87142857,0.057142857,1,99.98571429,0.1,1,99.98571429,20.1
253.6,257.9,245.4,21.5,21.44,21.62,16.318,0.058,1,99.94,0.1,1,99.94,20.1
255.5166667,256.9333333,242,21.13333333,21.1,21.25,16.01666667,0.058333333,1,99.96666667,0.1,1,99.96666667,20.1
256.5,255.5428571,243.7714286,21.12857143,21.1,21.22857143,16.02571429,0.058571429,1,99.95714286,0.1,1,99.95714286,24.38571429
256.45,260.4,246.7,20.9,20.85,21,16.025,0.06,1,99.95,0,1,99.95,20
253,257.9,247,20.7,20.6,20.8,15.8,0.0525,1,99.9,0,1,99.9,20
254.75,261.4,248.95,136.4,141.8,131.65,13.63,0.05,1,99.95,0,1,99.95,20
264.6,263.95,248,20.575,20.55,20.7,16.0225,0.05,1,99.925,0,1,99.925,18.75
263.1142857,260.0857143,242.9857143,19.02857143,19.02857143,19.11428571,14.65714286,0.052857143,1,99.94285714,0,1,99.94285714,20
261.1,258.9,248.8,20.7,20.7,20.8,16.02,0.05,1,100,0,1,100,20
261.1666667,263.8666667,248.7666667,19.56666667,19.56666667,19.7,14.42,0.05,1,99.9,0,1,99.9,20
260,264.8,247.55,20.6,20.6,20.75,16.02,0.05,1,99.95,0,1,99.95,20
262.9333333,265.6,250.3333333,20.46666667,20.46666667,20.6,16.03,0.053333333,1,100,0,1,100,20
261.5,263.9,248.9666667,18.5,18.5,18.66666667,14.42666667,0.05,1,99.93333333,0,1,99.93333333,20
264.7,258.4,249.1,20.5,20.5,20.7,16.02,0.06,1,100,0,1,100,20
266.1666667,265.6333333,251.6666667,19.43333333,19.36666667,19.53333333,15.22333333,0.053333333,1,99.96666667,0,1,99.96666667,23.33333333
265.42,263.44,250.32,17.96,17.96,18.08,14.074,0.046,1,99.96,0,1,99.96,20
265.08,260.52,248.48,19.04,19.04,19.16,14.85,0.052,1,99.96,0,1,99.96,20
257.2857143,260.2857143,249.0571429,53.74285714,53.71428571,52.22857143,14.74285714,0.051428571,1,99.97142857,0,1,99.97142857,20
260.35,261.15,247.75,18.3,18.2,18.4,14.13,0.0425,1,99.925,0,1,99.925,20
258.3,260.1,246.4,17.2,17.15,17.25,13.21,0.045,1,99.95,0,1,99.95,20
256.8,257.8666667,244.3333333,16.36666667,16.26666667,16.43333333,12.47666667,0.04,1,99.96666667,0,1,99.96666667,20
254.95,256.8,243.95,15.25,15.2,15.35,11.585,0.035,1,99.9,0,1,99.9,20
252.4666667,254.6,246.0666667,90.13333333,90.93333333,88.76666667,9.95,0.03,1,99.96666667,0,1,99.96666667,18.33333333
248.9,254.2333333,243.6666667,13.63333333,13.63333333,13.73333333,10.23666667,0.033333333,1,100,0,1,100,18.33333333
243.2,248.8,240.8,12.2,12.16666667,12.26666667,8.98,0.03,1,99.96666667,0,1,100,0
247.6,247.9,238.8,10.5,10.5,10.55,7.725,0.025,1,100,0,1,100,0
241.7,243.5666667,237.7333333,8.8,8.8,8.833333333,6.366666667,0.016666667,1,99.93333333,0,1,100,0
236.2,240.3333333,235.9333333,7.666666667,7.666666667,7.733333333,5.463333333,0.013333333,1,99.96666667,0,1,100,0
233.95,239.65,235.95,6.15,6.05,6.15,4.295,0.01,1,100,0,1,100,0
232.1666667,236.5333333,234.9333333,4.933333333,4.933333333,4.966666667,3.473333333,0.006666667,1,100,0,1,100,0
227.7,231.2,231.3666667,3.666666667,3.666666667,3.7,2.546666667,0,1,99.93333333,0,1,100,0
220.7,229.7333333,227.9,1.533333333,1.5,1.533333333,1.046666667,0,1,100,0,1,100,0
221.2,232.7,227.65,2,1.95,2,1.395,0,1,100,0,1,100,0
222.5333333,231.4666667,229.5666667,2.4,2.4,2.466666667,1.686666667,0,1,99.96666667,0,1,100,0
221.0666667,230.4,226.8333333,1.6,1.566666667,1.6,1.093333333,0,1,99.96666667,0,1,100,0
216.7,228.8,226.3,0.75,0.7,0.75,0.52,0,1,100,0,1,100,0
218.5666667,229.3333333,224.5333333,0.333333333,0.333333333,0.333333333,0.276666667,0,1,99.96666667,0,1,100,0
224.15,231.3,222.7,113.25,116.05,111.65,0.065,0,1,100,0,1,100,0
220.5666667,230.5666667,224,0,0,0,0,0,0,99.93333333,0,1,100,0
221.6,232,225.6,0,0,0,0,0,0,100,0,1,100,0
221.6,232,225.6,0,0,0,0,0,0,100,0,1,100,0
221.6,232,225.6,0,0,0,0,0,0,100,0,1,100,0
228,233.6,230.4,228.8,233.6,227.5,0,0,0,99.9,0,1,100,0
227.2,232.8,228.8,0,0,0,0.04,-0.01,1,99.9,0,1,100,0
223.6,230.4,226,7.55,7.55,7.6,0.12,4.7,0.505,100,0,1,100,0
220,228,223.2,15.1,15.1,15.2,0.18,9.42,0.02,100,0,1,100,0
217.075,225.9,224.35,1.125,1.075,1.1,0.765,-0.0025,1,100,0,1,100,0
219.3,229.6,223.3,2,2,2.1,1.26,0,1,100,0,1,100,0
218.05,227.65,227.6,2.8,2.7,2.8,1.8,0,1,100,0,1,100,0
212,227.6,230.3,0.3,0.3,0.3,0.23,-0.01,1,0,0,1,15,0
219.2,227.2,228.9,4.45,4.45,4.45,2.94,0,1,15,0,1,30,0
228.05,234.4,229.5,6.15,6.15,6.15,2.625,1.42,0.545,15,0,1,22.5,0
232,236.65,231.85,3.75,3.75,3.8,2.64,0.005,1,15,0,1,15,0
233.2,236.8,232.5,1.35,1.35,1.35,0.975,0,1,5,0,1,10,0
242,245.6,237.5,2.4,2.4,2.4,1.72,0,1,10,0,1,10,0
235.7,239.8,232,2.3,2.3,2.3,1.62,0,1,10,0,1,10,0
232.4,239.3,234.05,2.45,2.4,2.45,1.68,0,1,10,0,1,10,0
232.5,242.1,240,2.4,2.4,2.4,1.7,0,1,10,0,1,10,0
240.85,245,235.6,2.35,2.35,2.45,1.695,0,1,10,0,1,10,0
245.3,244.8,236.8,2.4,2.4,2.4,1.71,0,1,10,0,1,10,0
239.9,247.5333333,236.4666667,1.6,1.6,1.666666667,1.16,0,1,6.666666667,0,1,6.666666667,0
222.4,236.8,226.4,0,0,0,0,0,0,100,0,1,10,0
227.2,232,229.4,0,0,0,0,0,0,100,0,1,98.45,0
227.7333333,234.1333333,230.2,76.26666667,78.4,78.66666667,0,0,0,98,0,1,98.30333333,0
226.5333333,232.8666667,231.1333333,0.133333333,0.1,0.1,0.12,-0.006666667,1,99.96666667,0,1,100,0
222.8,230.8,228,0.3,0.3,0.3,0.225,-0.005,1,99.95,0,1,97.22,0
225.95,231.35,224,0.45,0.45,0.45,0.35,-0.005,1,97.25,0,1,99.795,0
223.9666667,228.8,229.7666667,74.5,77,75.9,0.513333333,-0.003333333,1,99.5,0,1,99.64333333,0
220.3,230.8666667,230.3,1.166666667,1.133333333,1.1,0.813333333,-0.003333333,1,99.8,0,1,98.27333333,0
224,232.5333333,231.7333333,2.333333333,2.266666667,2.333333333,1.563333333,0,1,96.36666667,0,1,96.09333333,0
224.8,234.6,229.6,3.65,3.65,3.75,2.46,0,1,94.95,0,1,92.775,0
229.3333333,239.0333333,228.2666667,5.233333333,5.166666667,5.266666667,3.563333333,0.006666667,1,90.36666667,0,1,90.40333333,0
233.7,236.8,234.7,6.866666667,6.833333333,6.9,4.723333333,0.01,1,91.9,0,1,90.98333333,0
236.4,242.2,235.2,8.333333333,8.3,8.366666667,5.943333333,0.013333333,1,90.36666667,0,1,89.80333333,0
237.6,244,238.4,124.5,126.1,125.7,7.33,0.02,1,92.9,0,1,92.535,0
242.1333333,243.9333333,238.9333333,11.56666667,11.56666667,11.66666667,8.46,0.03,1,93.83333333,0,1,90.99666667,0
251.8,252.7,240.8,12.75,12.7,12.85,9.54,0.03,1,88.2,0,1,84.71,0
252.7333333,251.6,244.4666667,14.03333333,14,14.13333333,10.55333333,0.033333333,1,83.43333333,0,1,84.4,0
255.3333333,253.6666667,244.7333333,15.2,15.1,15.3,11.49333333,0.036666667,1,82.66666667,0,1,84.48333333,0
255.1666667,254.1333333,245.8333333,96.3,95.26666667,93.43333333,12.66,0.043333333,1,85,0,1,85.75333333,0
254.9,254.4,243.4,17.5,17.5,17.65,13.27,0.045,1,88.1,0,1,89.215,0
256.8,255.85,246.45,18.65,18.6,18.75,14.24,0.05,1,81.4,0,1,70.945,0
254.9,256.35,247.05,18.9,18.85,19,14.43,0.05,1,73,0,1,75.12,0
257.2,259.5666667,244.4666667,20.2,20.1,20.3,15.38333333,0.053333333,1,77.8,0,1,78.81666667,0
257.3333333,259.0666667,241.2,21.23333333,21.13333333,21.33333333,16.15,0.056666667,1,82,0,1,74.15333333,0
252.4333333,257.0666667,245.9333333,16.8,16.73333333,16.86666667,12.75333333,0.04,1,63.7,0,1,43.99333333,0
253.9,255.5,242.8,128.4,129.3,125.25,6.44,0.015,1,32.3,0,1,34.82,0
248.6333333,251.0666667,241.6,9.366666667,9.3,9.4,6.956666667,0.016666667,1,34.93333333,0,1,38.71,0
253.2,254.1666667,241.2,10.33333333,10.33333333,10.43333333,7.766666667,0.02,1,38.6,0,1,33.85,0
249.45,254.7,243.5,9.9,9.9,10,7.42,0.02,1,37.05,0,1,22.375,0
243.8333333,256.4,238.7333333,6.466666667,6.466666667,6.466666667,4.743333333,0.01,1,25.2,0,1,23.99,0
240.05,249.9,238.3,9.5,9.5,9.55,6.995,0.015,1,43.65,0,1,45.775,0
247.2,254.05,242,12.2,12.15,12.25,8.305,0.025,1,47,0,1,48.57,0
246.0666667,256.6,237.5333333,7.6,7.566666667,7.666666667,5.636666667,0.016666667,1,30.6,0,1,16.44333333,0
239.8333333,243.8,232.7333333,2.433333333,2.433333333,2.466666667,1.686666667,0,1,10.06666667,0,1,12.03666667,0
240.2,242,232.9,3.8,3.8,3.8,2.73,0,1,14.9,0,1,15.675,0
250.4666667,254.1333333,240.7666667,3.766666667,3.733333333,3.8,2.766666667,0.003333333,1,15.26666667,0,1,17.38,0
243.5333333,248.1333333,238.3333333,5.033333333,5.033333333,5.133333333,3.656666667,0.006666667,1,19.8,0,1,23.60666667,0
248.8,252.7,239.2,8,8,8.1,6.03,0.02,1,30.4,0,1,30.15,0
249.4333333,249.1666667,240.2333333,5.4,5.366666667,5.466666667,3.95,0.006666667,1,20.53333333,0,1,23.58,0
242.4,240.8,235.7,4.3,4.3,4.4,3.14,0.01,1,16.3,0,1,46.62,0
244.5,248.5,238.4,9.5,9.5,9.6,7.225,0.015,1,37.5,0,1,71.36,0
255.6333333,256.8333333,244.0666667,17.86666667,17.83333333,18,13.72666667,0.05,1,87.83333333,0,1,87.07,0
247.2,250.4,238.4,13.1,13.1,13.2,10.025,0.035,1,86.25,0,1,89.68,0
236.5333333,243.2666667,236.5333333,8.933333333,8.933333333,9,6.45,0.016666667,1,91.13333333,0,1,94.50333333,0
241,244,240.5,8,7.9,8,5.6,0.01,1,89.7,0,1,91.32,0
245.6,246.1333333,239.6,10.23333333,10.23333333,10.33333333,7.776666667,0.023333333,1,90.76666667,0,1,92.70666667,0
225,236.8,231,0,0,0,0,0,0,99.9,0,1,100,0
232.8666667,238.1333333,232.5666667,0,0,0,0,0,0,99.96666667,0,1,100,0
228.8,232,229.6,0.05,0.05,0.05,0.05,-0.005,0.5,99.9,0,1,100,0
227.45,233,228.2,113.75,115.75,113.7,0.2325,-0.0025,1,99.925,0,1,100,0
232,234.75,229.9,0.7,0.65,0.75,0.525,0,1,99.9,0,1,100,0
223.4,228.5333333,231.8666667,1.133333333,1.066666667,1.066666667,0.783333333,0,1,99.96666667,0,1,100,0
221.0333333,232.5,231.4,1.766666667,1.7,1.733333333,1.193333333,0,1,99.93333333,0,1,100,0
224.3,233.8,232.8,114.45,116.05,118.05,1.74,0,1,99.9,0,1,100,0
227.3666667,234.7666667,231.4666667,3.666666667,3.666666667,3.733333333,2.493333333,0,1,99.93333333,0,1,100,0
228.7,238.25,234.45,117.2,123,117.8,3.28,0.005,1,99.95,0,1,100,0
231.625,238.75,237.475,6.65,6.625,6.725,4.6,0.01,1,99.975,0,1,100,0
240.75,246.15,237.05,8.1,8.1,8.15,5.865,0.015,1,99.95,0,1,100,0
242.9666667,246.2666667,237.8,9.5,9.5,9.566666667,6.953333333,0.02,1,100,0,1,100,0
242.5333333,245.8333333,241.3333333,10.96666667,10.96666667,11.06666667,8.09,0.023333333,1,100,0,1,100,0
240.8,249.2,250,12.1,12.1,12.2,9.01,0.03,1,100,0,1,90,0
