4095.2,44.9,217.6,256.8,257.1,242.1,13.63,4.76,0.94,100,50,1,90,0
249.95,252.05,242.4,13.4,13.35,13.45,10.025,0.03,1,90,0,1,80,0
251.225,254.3,243.425,14.7,14.625,14.75,11.045,0.035,1,75.075,0,1,65.075,0
255.4,255.75,245.6,15.75,15.7,15.85,11.985,0.04,1,60.15,0,1,50.15,0
256.55,254.75,244.85,134.6,135.7,129.2,10.925,0.035,1,55.1,0,1,45.1,0
256,252.3,248.3,92.9,90.6,88.53333333,8.063333333,0.026666667,1,40.03333333,0,1,30.03333333,0
252.0333333,250.8666667,243.9,87,88.2,86.63333333,4.35,0.006666667,1,23.36666667,0,1,13.36666667,0
248.2666667,251,242.3,84.33333333,85.56666667,83.96666667,2.35,0.003333333,1,13.33333333,0,1,13.33333333,0
248.7,249.6,239.85,2.95,2.95,3.05,2.14,0,1,12.6,0,1,10,0
248.4333333,251.7,239.8,83.66666667,85.26666667,81.33333333,1.66,0,1,10.06666667,0,1,10,0
252.4333333,256,242.3333333,2.266666667,2.266666667,2.333333333,1.663333333,0,1,10.03333333,0,1,10,0
248.35,251,239.95,2.3,2.3,2.35,1.625,0,1,10.05,0,1,15.05,0
248.8333333,252.3,244.8,3.9,3.933333333,3.933333333,2.876666667,0,1,16.76666667,0,1,10.06666667,0
253.6,252.8,236.2,2.3,2.4,2.4,1.65,0,1,10.1,0,1,10,0
240.8,246.8,232.4,2.3,2.3,2.4,1.665,0,1,10.05,0,1,20.05,0
246.55,245.95,235.9,6.55,6.55,6.55,4.78,0.015,1,25.1,0,1,35.1,0
247.3,248.2,240.4,10.4,10.35,10.45,7.55,0.025,1,40.1,0,1,50.1,0
253.7,254.0666667,241.6666667,93.43333333,93.6,90.56666667,10.04666667,0.03,1,50.1,0,1,40.1,0
250.5,251.7,242.4,10.75,10.7,10.8,8.02,0.02,1,40.15,0,1,30.15,0
251.8,248.3,237.5,8,8,8.1,5.87,0.01,1,30.3,0,1,20.3,0
250.8,250.9,237.55,127.9,128.65,120.9,3.645,0.005,1,20.3,0,1,10.3,0
251.4,245.6,235.4,2.35,2.4,2.45,1.695,0,1,10.25,0,1,10,0
246.7333333,246.6333333,236.4333333,2.3,2.3,2.4,1.683333333,0,1,10.2,0,0.333333333,20.2,0
247.9333333,249.5,236.8333333,6.066666667,6.066666667,6.166666667,4.426666667,0.01,1,23.56666667,0,1,20.23333333,0
247.1333333,249.6333333,238.6666667,4.266666667,4.2,4.3,3.126666667,0.006666667,1,20.36666667,0,1,23.7,0
250.3,250.8,238.6,8.3,8.3,8.4,6.07,0.01,1,30.5,0,1,20.5,0
224.8,233.8,228.2,0,0,0,0,0,0,100,0,0,100,0
232,237.2,232.8,0,0,0,0,0,0,100,0,0,100,0
233.8666667,237.8666667,231.2,0,0,0,0,0,0,100,0,0,100,0
232.4,237.2,232.8,115.4,119,117.15,0.37,-0.01,1,100,0,0,100,0
230,235.6,232.8,0.75,0.75,0.75,0.565,-0.005,1,100,0,0,100,0
227.8333333,233.8,229.8333333,0.933333333,0.933333333,0.933333333,0.686666667,0,1,100,0,0,100,0
228.8666667,234.9333333,228.0666667,1.6,1.566666667,1.6,1.086666667,0,1,100,0,0,100,0
223.4333333,230.6,231.6333333,2.566666667,2.6,2.633333333,1.706666667,0,1,100,0,0,100,0
223.95,231.35,227.95,2,2,2.05,1.295,0,1,100,0,0,100,0
225.6,232.8333333,229.0666667,3.366666667,3.4,3.466666667,2.253333333,0,1,100,0,0,100,0
226.8333333,236.8333333,235.2666667,5.433333333,5.4,5.5,3.726666667,0.003333333,1,100,0,0,100,0
235.8,242.6333333,235.6333333,8.633333333,8.6,8.633333333,6.076666667,0.02,1,100,0,0,100,0
240,244.1,237.6,127.35,128.9,123.75,7.285,0.02,1,100,0,0,100,0
240.2,247.9,234.7333333,9.3,9.3,9.333333333,6.776666667,0.02,1,100,0,0,98.33333333,0
244.1666667,247.6,239.6,10.86666667,10.86666667,10.96666667,7.996666667,0.023333333,1,100,0,0,100,0
245.8666667,245.0666667,236.7666667,11.6,11.6,11.66666667,8.5,0.026666667,1,100,0,0,93.33333333,0
250.3,250,239.3,13.05,13,13.1,9.7,0.03,1,100,0,0,90,0
251.2,249.6,239.2,13.93333333,13.86666667,14,10.38333333,0.033333333,1,100,0,0,90,0
251.25,251.2,242.8,14.85,14.85,14.95,11.135,0.035,1,100,0,0,90,0
252.3333333,252.6333333,242.7,15.76666667,15.7,15.86666667,11.85666667,0.04,1,100,0,0,90,0
250.3,254.6666667,247.4666667,16.86666667,16.8,16.93333333,12.72333333,0.04,1,100,0,0,90,0
250.45,256.35,246.9,17.4,17.4,17.55,13.185,0.04,1,100,0,0,90,0
255.7333333,256.0666667,247.3333333,96.26666667,97.53333333,95.8,14.17666667,0.05,1,100,0,0,90,0
257.5666667,255.7333333,244.7666667,98.76666667,97.63333333,94.3,14.51,0.05,1,100,0,0,90,0
254.5666667,258,242.1333333,19.13333333,19.03333333,19.23333333,14.49333333,0.053333333,1,100,0,0,90,0
259.55,264.5,247.05,19.9,19.8,20,15.385,0.055,1,100,0,0,90,0
260.3,263.4,249.4333333,18.86666667,18.8,19,14.54333333,0.056666667,1,100,0,0,90,0
257.5333333,266.4,246.0333333,17.63333333,17.6,17.76666667,13.62333333,0.05,1,100,0,0,90,0
259.6,267.25,252,17.4,17.4,17.5,13.625,0.05,1,100,0,0,87.5,0
257.0333333,262.7666667,251.0666667,17.6,17.56666667,17.7,13.62333333,0.05,1,100,0,0,90,0
257.1,257.3333333,245.0666667,175.5,178.3666667,169.2,13.62,0.05,1,100,0,0,90,0
266.4666667,265.1,245.3666667,18.46666667,18.46666667,18.6,14.41666667,0.05,1,100,0,0,90,0
266,264.9,248.3,17.4,17.4,17.5,13.63,0.05,1,100,0,0,90,0
257,262.4,241.3333333,17.8,17.8,17.93333333,13.62666667,0.05,1,100,0,0,90,0
258.9,264.5,246.15,138.8,141.65,131.65,13.625,0.045,1,100,0,0,90,0
257.7333333,261.6,240.3333333,17.13333333,17.13333333,17.23333333,13.09,0.043333333,1,100,0,0,90,0
258.1333333,257.3,239.2,95.76666667,97.33333333,91.3,13.09333333,0.046666667,1,100,0,0,90,0
260.7666667,263.1666667,241.3,96.6,100.0666667,93.26666667,13.47666667,0.05,1,100,0,0,90,0
260.7,260.75,246.2,16.6,16.6,16.75,12.83,0.045,1,100,0,0,90,0
255.5333333,260.2,242.7,17.13333333,17.1,17.23333333,13.08,0.046666667,1,100,0,0,88.33333333,0
254.7666667,261.0333333,246,96.1,99.03333333,93.8,13.09,0.046666667,1,100,0,0,90,0
256,260.8,249.9,17.35,17.3,17.4,12.755,0.045,1,100,0,0,90,0
250.9333333,257.3,243.6,16.33333333,16.3,16.4,12.32333333,0.043333333,1,100,0,0,90,0
250.7,254.4,242.4333333,16.63333333,16.6,16.73333333,12.48333333,0.043333333,1,100,0,0,90,0
251.6,254.2333333,242.9333333,15.43333333,15.4,15.5,11.57333333,0.04,1,100,0,0,90,0
246,250.9,245.25,14.05,14,14.15,10.43,0.03,1,100,0,0,95,0
246.5333333,250.1666667,241.1333333,13.73333333,13.73333333,13.83333333,10.30666667,0.033333333,1,100,0,0,96.66666667,0
245.4,249.6,240.5333333,12.13333333,12.13333333,12.23333333,9.006666667,0.026666667,1,100,0,0,93.33333333,0
241.3333333,247.7666667,238.8666667,11.56666667,11.53333333,11.63333333,8.46,0.026666667,1,100,0,0,100,0
241.15,247.6,238.8,125.2,128,125.65,7.22,0.02,1,100,0,0,100,0
236.5,245.4,237.3,8,8,8.066666667,5.793333333,0.016666667,1,100,0,0,100,0
231.6,242.3,235.95,7.4,7.4,7.45,5.23,0.015,1,100,0,0,100,0
232.8333333,238.2333333,233.7333333,5.533333333,5.533333333,5.566666667,3.893333333,0.01,1,100,0,0,100,0
229.4666667,236.8666667,234.5333333,4.366666667,4.366666667,4.366666667,3.04,0.003333333,1,100,0,0,100,0
228.8,236,229.2,3.8,3.8,3.85,2.655,0.005,1,100,0,0,100,0
222.1333333,235.6666667,233.2333333,3.066666667,3.066666667,3.166666667,2.16,0.003333333,1,100,0,0,100,0
221.0666667,229.3333333,232,2.2,2.2,2.266666667,1.54,0,1,100,0,0,100,0
218.7666667,230.7333333,223.4333333,1.733333333,1.7,1.766666667,1.19,0,1,100,0,0,100,0
220.75,232.6,228.3,1.35,1.3,1.3,0.935,0,1,100,0,0,100,0
221.4666667,232,224.8,0.866666667,0.8,0.833333333,0.596666667,0,1,100,0,0,100,0
221.8,231.1333333,226.4333333,0.566666667,0.566666667,0.566666667,0.423333333,0,1,100,0,0,100,0
219.7333333,232.8,225.9,73.36666667,78.23333333,75.53333333,0.143333333,-0.006666667,1,100,0,0,100,0
220.8,234.9333333,223.8,0,0,0,0.01,0,0.333333333,100,0,0,100,0
221.6,237.6,220.3,0,0,0,0,0,0,100,0,0,100,0
221.6,237.6,220.3,0,0,0,0,0,0,100,0,0,100,0
221.6,237.6,220.3,0,0,0,0,0,0,100,0,0,100,0
153.9333333,159.7333333,154.1333333,0,0,0,0,0,0,100,0,0,100,0
232.6333333,238.9333333,230.6666667,77.4,79,77.93333333,0.083333333,-0.003333333,0.666666667,100,0,0,100,0
223.4666667,232.5333333,233.5333333,73.6,77.33333333,78.4,0.306666667,-0.006666667,1,100,0,0,100,0
226,233.05,233.25,0.7,0.65,0.65,0.505,-0.005,1,100,0,0,100,0
220.6,232.4666667,232,1.066666667,1.033333333,1.033333333,0.75,-0.003333333,1,100,0,0,98.33333333,0
223.3666667,230.1,230.4,1.666666667,1.633333333,1.633333333,1.11,0,1,100,0,0,100,0
223.55,228.7,230.4,2.65,2.65,2.75,1.785,0,1,100,0,0,100,0
223.8,234.2333333,230.0333333,75.56666667,80.06666667,80.9,2.386666667,0,1,100,0,0,100,0
229.9666667,235.2333333,233.7333333,5.166666667,5.133333333,5.233333333,3.513333333,0.006666667,1,100,0,0,100,0
232.2666667,236.6,236.5333333,156.5666667,158.5333333,160.6,4.666666667,0.013333333,1,100,0,0,100,0
236.8,245.6,233.8,120.3,125.65,121.9,5.845,0.015,1,100,0,0,100,0
238.9333333,242.0666667,237.2,9.433333333,9.433333333,9.466666667,6.803333333,0.02,1,100,0,0,100,0
244.2,246.1,235.1666667,11.1,11.1,11.16666667,8.08,0.023333333,1,100,0,0,100,0
245.95,246.4,239,12.15,12.15,12.25,8.945,0.035,1,100,0,0,100,0
247.9,247.1,239.3,91.1,92.36666667,88.63333333,9.92,0.03,1,100,0,0,100,0
249,248.8,243.8333333,14.56666667,14.53333333,14.63333333,10.98666667,0.036666667,1,100,0,0,93.33333333,0
248.5,248.8,242.8,15.85,15.85,15.95,11.815,0.04,1,100,0,0,95,0
249.3666667,250.1333333,242.1333333,16.93333333,16.9,17.06666667,12.63,0.036666667,1,100,0,0,93.33333333,0
247.2,250.1333333,242.5,18.03333333,18,18.13333333,13.38,0.043333333,1,100,0,0,96.66666667,0
252.8,254.8,240.3,256.4,255.2,246,14.025,0.05,1,100,0,0,90,0
258.9333333,262.1,249.4333333,19.03333333,18.96666667,19.13333333,14.70666667,0.05,1,100,0,0,90,0
253.8666667,256.1333333,246.0666667,20.2,20.16666667,20.3,15.35666667,0.05,1,100,0,0,90,0
255.5,253.8,242,19.86666667,19.76666667,19.96666667,14.96666667,0.05,1,100,0,0,90,0
250.8,254.8,244.85,21,20.95,21.15,15.865,0.05,1,100,0,0,90,0
250.3666667,253.8666667,242.5,93.96666667,95.26666667,92.9,13.63,0.046666667,1,100,0,0,90,0
254.6,256.5333333,249.4666667,18.46666667,18.43333333,18.56666667,14.15,0.046666667,1,100,0,0,90,0
256,259.6,250.4,17.55,17.55,17.7,13.55,0.055,1,100,0,0,90,0
255.4333333,260.3333333,249.4333333,96.7,98.4,93.93333333,12.56333333,0.043333333,1,100,0,0,90,0
254.4666667,259.7333333,247.3333333,98.76666667,99.03333333,94.56666667,13.63,0.05,1,100,0,0,90,0
258.8,264,246.1,16.6,16.55,16.7,12.82,0.045,1,100,0,0,90,0
260.5,261.8666667,249,17.53333333,17.53333333,17.7,13.63,0.05,1,100,0,0,90,0
256.7333333,260.2666667,248.0333333,17.73333333,17.73333333,17.83333333,13.62666667,0.05,1,100,0,0,90,0
262.05,259.6,248.4,17.6,17.6,17.7,13.625,0.045,1,100,0,0,90,0
261.6,259.2,247.9333333,179.3333333,178.5333333,170.5,12.55666667,0.04,1,100,0,0,90,0
258.7,257.9666667,246.9,17.7,17.66666667,17.83333333,13.6,0.046666667,1,100,0,0,90,0
258.6,261.3333333,243.5666667,98.5,99,94,13.62333333,0.046666667,1,100,0,0,90,0
259.2,261.6,244.45,17.25,17.25,17.4,13.34,0.045,1,100,0,0,90,0
258.9333333,259.6666667,245.3,17.1,17.1,17.23333333,13.08666667,0.046666667,1,100,0,0,90,0
256.2666667,258.5,247.4,97.73333333,98.26666667,94.86666667,13.62,0.046666667,1,100,0,0,90,0
256.8,259.2,245.6,137.7,138.25,132.55,13.89,0.045,1,100,0,0,90,0
258.2,257.4333333,246.9666667,17.63333333,17.63333333,17.73333333,13.52,0.05,1,100,0,0,90,0
253.4,257.1333333,245.1333333,94,95.3,91.9,12.85,0.043333333,1,100,0,0,90,0
248.65,249.7,242.2,134.05,132.85,127.95,11.985,0.04,1,100,0,0,95,0
246.6666667,247.3666667,239.4,14.76666667,14.76666667,14.86666667,10.87666667,0.04,1,100,0,0,100,0
246,246.4,239.5,129.25,130.85,125.6,10.255,0.035,1,100,0,0,100,0
244.4,247.1666667,237.3666667,12.16666667,12.1,12.26666667,8.896666667,0.03,1,100,0,0,100,0
244.8,245.6,239.2,127.6,127.1,125.1,8.16,0.025,1,100,0,0,100,0
240.0333333,245.0666667,234.6333333,10.16666667,10.16666667,10.26666667,7.363333333,0.023333333,1,100,0,0,100,0
237.8666667,241.3666667,237.1666667,9.266666667,9.266666667,9.366666667,6.67,0.016666667,1,100,0,0,100,0
234.4,237.3666667,232.8,6.366666667,6.366666667,6.433333333,4.53,0.006666667,1,100,0,0,100,0
227.75,236.45,231.05,3,3,3,2.11,0,1,100,0,0,100,0
229.3,238.1333333,234.6666667,78.56666667,79.1,79.36666667,1.566666667,0,1,100,0,0,100,0
227.4333333,236.2666667,235.9666667,1.966666667,1.966666667,2.033333333,1.403333333,0,1,100,0,0,100,0
230.2,230.5,233.25,1.4,1.4,1.35,0.99,0,1,100,0,0,100,0
226.8,231.6,231.8666667,1.166666667,1.1,1.1,0.813333333,0,1,100,0,0,100,0
225.8,234.4,229.45,1.05,1.05,1.05,0.78,-0.01,1,100,0,0,100,0
225.3,235.7666667,233.8333333,1.133333333,1.133333333,1.133333333,0.816666667,0,1,100,0,0,100,0
227.6,235.5,229.8,77.6,79.56666667,77.3,0.616666667,-0.003333333,1,100,0,0,100,0
225.0666667,233.4666667,230.9333333,152,158.8,152.5666667,0.283333333,-0.003333333,1,100,0,0,100,0
228.4,234.6,235.2,0.15,0.15,0.1,0.115,0,1,100,0,0,100,0
229.6666667,237.6,231.8333333,77.6,80.16666667,77.6,0.016666667,-0.003333333,0.836666667,100,0,0,100,0
230.4,240,232.1333333,0,0,0,0,0,0,100,0,0,100,0
229.6,240,232.8,0,0,0,0,0,0,100,0,0,100,0
229.6,240,232.8,0,0,0,0,0,0,100,0,0,100,0
227.2,236.8,235.2,0,0,0,0,0,0,100,0,0,100,0
232,236.3333333,230.8333333,0.066666667,0.066666667,0.066666667,0.096666667,-0.006666667,1,100,0,0,100,0
229.5666667,235.4333333,232.4666667,0.4,0.4,0.4,0.31,-0.006666667,1,100,0,0,100,0
231.8,233,232,113.55,117.95,117.95,0.56,-0.005,1,100,0,0,100,0
227.8666667,232.6,230.3333333,1.166666667,1.133333333,1.133333333,0.833333333,-0.006666667,1,100,0,0,100,0
225.9,230.9333333,231.1333333,1.933333333,1.933333333,1.933333333,1.26,0,1,100,0,0,100,0
224,233.4,228.75,2.45,2.45,2.45,1.625,0,1,100,0,0,100,0
226.4666667,236.5,231,3.533333333,3.533333333,3.633333333,2.4,0,1,100,0,0,100,0
226.9,237.9666667,231.8666667,4.8,4.733333333,4.833333333,3.26,0.003333333,1,100,0,0,100,0
228,239.5,236.8,6.15,6.1,6.2,4.21,0.01,1,100,0,0,100,0
233.3,243.3,236.5333333,6.966666667,6.9,6.966666667,4.9,0.01,1,100,0,0,100,0
237.6,246.2666667,237.3333333,8.566666667,8.566666667,8.633333333,6.23,0.02,1,100,0,0,98.33333333,0
244.3333333,245.6,240.2666667,9.933333333,9.9,10,7.286666667,0.02,1,100,0,0,100,0
246.6,249.6,240.6,11.2,11.2,11.3,8.305,0.02,1,100,0,0,95,0
248.9666667,251,242.0666667,12.23333333,12.23333333,12.33333333,9.12,0.03,1,100,0,0,90,0
253.5333333,253.6,240.8333333,13.5,13.46666667,13.6,10.21,0.03,1,100,0,0,88.33333333,0
261.6,259.2,246.4,14.5,14.5,14.6,11.03,0.04,1,100,0,0,90,0
255.7333333,256.2666667,245.8666667,15.76666667,15.76666667,15.9,12.02666667,0.04,1,100,0,0,90,0
259.45,258.9,249.7,140.6,139.45,133.15,12.79,0.04,1,100,0,0,90,0
264,261.85,250,16.65,16.6,16.75,12.955,0.045,1,100,0,0,90,0
263.8,263.2,244.1,18.03333333,18.03333333,18.2,13.99333333,0.05,1,100,0,0,90,0
265.9666667,262.3666667,247.7333333,18.43333333,18.33333333,18.53333333,14.36333333,0.05,1,100,0,0,90,0
266.1,260.8,252.8,141.8,141.75,135.05,14.975,0.05,1,95,0,1,85,0
262.4,261.6,247.7333333,18.3,18.26666667,18.4,14.17333333,0.05,1,80.03333333,0,1,70.03333333,0
256.8666667,263.0666667,249.1,16.33333333,16.33333333,16.43333333,12.60666667,0.043333333,1,63.46666667,0,1,53.46666667,0
263.15,262.4,252.7,12.85,12.85,12.95,10.04,0.03,1,50.2,0,1,40.2,0
263.15,264.65,250.15,8.95,8.95,9,6.945,0.02,1,35.15,0,1,25.15,0
261.9333333,263.0666667,247.7333333,6,5.966666667,6.066666667,4.623333333,0.01,1,23.53333333,0,1,13.53333333,0
255.2,259.15,244.8,129.65,130,123.6,1.685,0,1,10.25,0,1,10,0
263.1333333,262.7666667,247.9333333,2.3,2.3,2.366666667,1.65,0,1,10.06666667,0,1,10,0
261.2333333,263.0333333,250.3,2.3,2.3,2.3,1.673333333,0,1,10.06666667,0,1,10,0
262.6666667,263.2666667,248.8,2.3,2.333333333,2.366666667,1.68,0,1,10,0,1,10,0
259.8,262.6,250.4,2.3,2.3,2.366666667,1.67,0,1,10.03333333,0,1,10,0
261.2,262.15,247.95,2.3,2.3,2.35,1.685,0,1,10.1,0,1,10,0
260.2666667,263.7333333,246.1,89.03333333,89.56666667,83.43333333,1.696666667,0,1,10.06666667,0,1,10,0
262.9333333,263.7,244.8333333,2.333333333,2.333333333,2.366666667,1.706666667,0,1,10.06666667,0,1,10,0
260.8,263.1,242.4,2.3,2.3,2.4,1.67,0,1,10,0,1,10,0
259.4,258.9,247.9,2.3,2.3,2.4,1.675,-0.005,1,10.05,0,1,10,0
263.2,261.4,245.9,2.3,2.3,2.3,1.63,0,1,10,0,1,10,0
253.9666667,253.7666667,243.4333333,2.3,2.3,2.366666667,1.673333333,0,1,10.03333333,0,1,10,0
255.0666667,253.8,242.1333333,2.3,2.3,2.366666667,1.636666667,0,1,10.03333333,0,1,10,0
251.2,256.3,240,2.3,2.3,2.3,1.66,0,1,10,0,1,10,0
249.6333333,252.7666667,237.0333333,84.7,86.9,79.7,1.946666667,0.003333333,1,11.73333333,0,1,13.33333333,0
249.9333333,254.0666667,236.2,2.7,2.7,2.8,1.963333333,0,1,11.7,0,1,10,0
246.6,250.8,238.4,2.3,2.2,2.3,1.6,0,1,10.05,0,1,10,0
244.9333333,247.1,237.0666667,2.233333333,2.233333333,2.3,1.606666667,0,1,10.03333333,0,1,20.03333333,0
238.7666667,244.0333333,239.4666667,5.833333333,5.833333333,5.9,4.23,0.01,1,23.43333333,0,1,33.43333333,0
233.5,242,240.4,6.95,6.95,7,4.95,0.015,1,35.15,0,1,45.15,0
233.0666667,239.9666667,237.9,81.4,84.9,84.16666667,4.746666667,0.01,1,46.8,0,1,56.8,0
238.6666667,241.8666667,235.7,7.133333333,7.133333333,7.166666667,5.086666667,0.013333333,1,63.53333333,0,1,73.53333333,0
238.9333333,242.9333333,236.2666667,84.06666667,84.33333333,82.76666667,4.756666667,0.01,1,90.23333333,0,1,96.76666667,0
228,240.8,234.4,0,0,0,0,0,0,100,0,1,100,0
232,236.9666667,233.0666667,0,0,0,0,0,0,99.96666667,0,1,100,0
230.2,237.3333333,233.6333333,0.066666667,0.066666667,0.066666667,0.073333333,-0.006666667,0.666666667,99.96666667,0,1,100,0
228.9,236,234.4,0.25,0.25,0.25,0.22,-0.005,1,99.95,0,1,100,0
228.9333333,237.3333333,229.8666667,76.63333333,79.3,76.1,0.48,-0.003333333,1,100,0,1,100,0
221.95,229.45,230.95,1.25,1.15,1.15,0.85,-0.005,1,100,0,1,100,0
220.8,230,230.6666667,1.833333333,1.8,1.8,1.2,0,1,100,0,1,100,0
224.85,234.1,230.8,2.35,2.35,2.35,1.55,0,1,100,0,1,100,0
224.7,233.25,234.85,114.1,118.05,118.1,1.85,0,1,100,0,1,100,0
224.0666667,233.1,233.2333333,4.033333333,4.033333333,4.133333333,2.743333333,0,1,99.96666667,0,1,100,0
228.8,236.7,236.0666667,80.06666667,82.43333333,83.43333333,3.683333333,0.006666667,1,100,0,1,100,0
237.05,242.4,237.6,6.05,6,6.05,4.32,0.01,1,99.95,0,1,96,0
240.5333333,243.4666667,238.9333333,83.03333333,85.43333333,83.43333333,4.366666667,0.006666667,1,94.6,0,1,91.93333333,0
236.8,238.9333333,235.4,80.5,82.2,80.4,3.233333333,0,1,100,0,1,100,0
242.4,243.0666667,237,163.2,165,160.2333333,4.63,0.006666667,1,100,0,1,97.33333333,0
245.6,250.1,241.7,9.8,9.8,9.8,7.26,0.02,1,100,0,1,92,0
244.8,248.8,243.2,9.3,9.3,9.4,6.87,0.02,1,92,0,1,84,0
242.4,247.8,242.4666667,9.433333333,9.433333333,9.533333333,6.94,0.023333333,1,84,0,1,76,0
249.7333333,252.5666667,245.2666667,11.46666667,11.36666667,11.46666667,8.576666667,0.03,1,73.33333333,0,1,65.33333333,0
255.2,253.6,246.7,13.4,13.3,13.45,10.195,0.035,1,64.05,0,1,56.05,0
254.45,256.1,247.3,12.5,12.4,12.5,9.415,0.03,1,48.1,0,1,40.1,0
258.3,258.5,244.9,12.2,12.16666667,12.26666667,9.353333333,0.03,1,51.16666667,0,0,43.16666667,0
254.4,260.8,242.8,14.43333333,14.43333333,14.53333333,11.03666667,0.04,1,80.66666667,0,0.333333333,67.6,0
258.9,261.2,254.1,12.7,12.7,12.8,9.9,0.03,1,50,0,1,42,0
254.1333333,261.8666667,251.8666667,90.86666667,92.83333333,90.83333333,6.883333333,0.02,1,34.7,0,1,34.7,0
84.7,88,83.5,1.633333333,1.633333333,1.633333333,1.24,0,0.333333333,30,0,1,20,0
252.3,262,250.45,4.9,4.9,5,3.75,0.01,1,20,0,1,12,0
250.3666667,259.4,242.8333333,2.733333333,2.733333333,2.8,2.06,0.003333333,1,12,0,1,11.33333333,0
252.95,260,246.45,2.55,2.5,2.55,1.925,-0.005,1,11.05,0,0,7,0
0.633333333,0.8,0,0,0,0,0,0,0,83.26666667,0,0.333333333,69.33333333,0
0.7,0.8,0,0,0,0,0,0,0,50,0,1,55,0
0.6,0.8,0,0,0,0,0,0,0,51.66666667,0,0,59.66666667,0
0.75,0.8,0,0,0,0,0,0,0,55,0,0.5,56.5,0
0.55,0.8,0,0,0,0,0,0,0,50,0,0.5,58,0
170.6666667,175.4666667,165.9,8.666666667,8.666666667,8.733333333,6.69,0.023333333,0.666666667,60.73333333,0,1,58.06666667,0
252.8666667,260.4,247,14.9,14.86666667,15,11.39,0.04,1,58.13333333,0,1,50.13333333,0
259.35,263.05,247.75,137.8,137.95,130.9,9.915,0.03,1,50.2,0,1,42.2,0
253.6,261.9333333,243.7333333,11.53333333,11.5,11.6,8.81,0.03,1,44.83333333,0,1,36.83333333,0
249.7,255.45,241.35,8.95,8.9,9,6.715,0.02,1,34.1,0,1,26.1,0
247.7,255.2,237.1,6.85,6.85,6.95,5.11,0.015,1,26.2,0,1,18.2,0
242.9,245.7333333,237.4,4.666666667,4.633333333,4.7,3.38,0.006666667,1,18.13333333,0,1,10.13333333,0
242.7666667,246.6,236.7,81.03333333,82.86666667,79.16666667,0.336666667,0,1,2.133333333,0,1,2,0
239.2,242.4,237.1666667,0.266666667,0.266666667,0.266666667,0.206666667,-0.006666667,1,2,0,1,7.333333333,0
245.55,249.1,238.8,1.4,1.35,1.45,1.005,0,1,6.05,0,1,2,0
241.2,247.6,237.4,121,124.15,118.05,0.275,-0.01,1,2.05,0,1,2,0
242.4,248.1,236.3,119.4,123,117.85,0.33,-0.005,1,2.05,0,1,2,0
239.7,245.9666667,237.7,0.266666667,0.266666667,0.266666667,0.243333333,0,1,2.033333333,0,1,2,0
232,243.2,239.65,0.25,0.25,0.25,0.225,-0.005,1,2,0,1,2,0
228.4,242.0333333,237.6,0.3,0.233333333,0.233333333,0.23,0,1,2.033333333,0,1,4.666666667,0
232.8,242.6666667,235.2,0.966666667,0.933333333,0.966666667,0.693333333,-0.003333333,1,4.666666667,0,1,4.666666667,0
228.6,239.6,231.2333333,2.9,2.9,2.9,2.03,0,1,12.66666667,0,1,20.66666667,0
